originregion_name,destinationregion_name,origin_name,destination_name,countryflow_2016
SoutheastAsia,EastAsia,Myanmar,other East Asia,0
SoutheastAsia,EastAsia,Malaysia,China,0
SoutheastAsia,EastAsia,Malaysia,Hong Kong,0
SoutheastAsia,EastAsia,Malaysia,Japan,0
SoutheastAsia,EastAsia,Malaysia,South Korea,0
SoutheastAsia,EastAsia,Malaysia,other East Asia,0
SoutheastAsia,EastAsia,other Southeast Asia,China,0
SoutheastAsia,EastAsia,other Southeast Asia,Hong Kong,0
SoutheastAsia,EastAsia,other Southeast Asia,Japan,0
SoutheastAsia,EastAsia,other Southeast Asia,South Korea,0
SoutheastAsia,EastAsia,other Southeast Asia,other East Asia,0
SoutheastAsia,EastAsia,Philippines,China,0
SoutheastAsia,EastAsia,Philippines,Hong Kong,0
SoutheastAsia,EastAsia,Philippines,Japan,0
SoutheastAsia,EastAsia,Philippines,South Korea,0
SoutheastAsia,EastAsia,Philippines,other East Asia,0
SoutheastAsia,EastAsia,Singapore,China,0
SoutheastAsia,EastAsia,Singapore,Hong Kong,0
SoutheastAsia,EastAsia,Singapore,Japan,0
SoutheastAsia,EastAsia,Singapore,South Korea,0
SoutheastAsia,EastAsia,Singapore,other East Asia,0
SoutheastAsia,EastAsia,Thailand,China,0
SoutheastAsia,EastAsia,Thailand,Hong Kong,0
SoutheastAsia,EastAsia,Thailand,Japan,0
SoutheastAsia,EastAsia,Thailand,South Korea,0
SoutheastAsia,EastAsia,Thailand,other East Asia,0
SoutheastAsia,EastAsia,Vietnam,China,300896
SoutheastAsia,EastAsia,Vietnam,Hong Kong,0
SoutheastAsia,EastAsia,Vietnam,Japan,0
SoutheastAsia,EastAsia,Vietnam,South Korea,0
SoutheastAsia,EastAsia,Vietnam,other East Asia,0
SoutheastAsia,SoutheastAsia,Indonesia,Indonesia,0
SoutheastAsia,SoutheastAsia,Indonesia,Myanmar,0
SoutheastAsia,SoutheastAsia,Indonesia,Malaysia,0
SoutheastAsia,SoutheastAsia,Indonesia,other Southeast Asia,0
SoutheastAsia,SoutheastAsia,Indonesia,Philippines,0
SoutheastAsia,SoutheastAsia,Indonesia,Singapore,0
SoutheastAsia,SoutheastAsia,Indonesia,Thailand,0
SoutheastAsia,SoutheastAsia,Indonesia,Vietnam,0
SoutheastAsia,SoutheastAsia,Myanmar,Indonesia,0
SoutheastAsia,SoutheastAsia,Myanmar,Myanmar,0
SoutheastAsia,SoutheastAsia,Myanmar,Malaysia,88637
SoutheastAsia,SoutheastAsia,Myanmar,other Southeast Asia,0
SoutheastAsia,SoutheastAsia,Myanmar,Philippines,0
SoutheastAsia,SoutheastAsia,Myanmar,Singapore,0
SoutheastAsia,SoutheastAsia,Myanmar,Thailand,106349
SoutheastAsia,SoutheastAsia,Myanmar,Vietnam,0
SoutheastAsia,SoutheastAsia,Malaysia,Indonesia,0
SoutheastAsia,SoutheastAsia,Malaysia,Myanmar,0
SoutheastAsia,SoutheastAsia,Malaysia,Malaysia,0
SoutheastAsia,SoutheastAsia,Malaysia,other Southeast Asia,0
SoutheastAsia,SoutheastAsia,Malaysia,Philippines,0
SoutheastAsia,SoutheastAsia,Malaysia,Singapore,0
SoutheastAsia,SoutheastAsia,Malaysia,Thailand,0
SoutheastAsia,SoutheastAsia,Malaysia,Vietnam,0
SoutheastAsia,SoutheastAsia,other Southeast Asia,Indonesia,0
SoutheastAsia,SoutheastAsia,other Southeast Asia,Myanmar,0
SoutheastAsia,SoutheastAsia,other Southeast Asia,Malaysia,0
SoutheastAsia,SoutheastAsia,other Southeast Asia,other Southeast Asia,0
SoutheastAsia,SoutheastAsia,other Southeast Asia,Philippines,0
SoutheastAsia,SoutheastAsia,other Southeast Asia,Singapore,0
SoutheastAsia,SoutheastAsia,other Southeast Asia,Thailand,0
SoutheastAsia,SoutheastAsia,other Southeast Asia,Vietnam,0
SoutheastAsia,SoutheastAsia,Philippines,Indonesia,0
SoutheastAsia,SoutheastAsia,Philippines,Myanmar,0
SoutheastAsia,SoutheastAsia,Philippines,Malaysia,0
SoutheastAsia,SoutheastAsia,Philippines,other Southeast Asia,0
SoutheastAsia,SoutheastAsia,Philippines,Philippines,0
SoutheastAsia,SoutheastAsia,Philippines,Singapore,0
SoutheastAsia,SoutheastAsia,Philippines,Thailand,0
SoutheastAsia,SoutheastAsia,Philippines,Vietnam,0
SoutheastAsia,SoutheastAsia,Singapore,Indonesia,0
SoutheastAsia,SoutheastAsia,Singapore,Myanmar,0
SoutheastAsia,SoutheastAsia,Singapore,Malaysia,0
SoutheastAsia,SoutheastAsia,Singapore,other Southeast Asia,0
SoutheastAsia,SoutheastAsia,Singapore,Philippines,0
SoutheastAsia,SoutheastAsia,Singapore,Singapore,0
SoutheastAsia,SoutheastAsia,Singapore,Thailand,0
SoutheastAsia,SoutheastAsia,Singapore,Vietnam,0
SoutheastAsia,SoutheastAsia,Thailand,Indonesia,0
SoutheastAsia,SoutheastAsia,Thailand,Myanmar,0
SoutheastAsia,SoutheastAsia,Thailand,Malaysia,0
SoutheastAsia,SoutheastAsia,Thailand,other Southeast Asia,0
SoutheastAsia,SoutheastAsia,Thailand,Philippines,0
SoutheastAsia,SoutheastAsia,Thailand,Singapore,0
SoutheastAsia,SoutheastAsia,Thailand,Thailand,0
SoutheastAsia,SoutheastAsia,Thailand,Vietnam,0
SoutheastAsia,SoutheastAsia,Vietnam,Indonesia,0
SoutheastAsia,SoutheastAsia,Vietnam,Myanmar,0
SoutheastAsia,SoutheastAsia,Vietnam,Malaysia,0
SoutheastAsia,SoutheastAsia,Vietnam,other Southeast Asia,0
SoutheastAsia,SoutheastAsia,Vietnam,Philippines,0
SoutheastAsia,SoutheastAsia,Vietnam,Singapore,0
SoutheastAsia,SoutheastAsia,Vietnam,Thailand,0
SoutheastAsia,SoutheastAsia,Vietnam,Vietnam,0
SoutheastAsia,Oceania,Indonesia,Australia,0
SoutheastAsia,Oceania,Indonesia,other Oceania,9368
SoutheastAsia,Oceania,Myanmar,Australia,0
SoutheastAsia,Oceania,Myanmar,other Oceania,0
SoutheastAsia,Oceania,Malaysia,Australia,0
SoutheastAsia,Oceania,Malaysia,other Oceania,0
SoutheastAsia,Oceania,other Southeast Asia,Australia,0
SoutheastAsia,Oceania,other Southeast Asia,other Oceania,0
SoutheastAsia,Oceania,Philippines,Australia,0
SoutheastAsia,Oceania,Philippines,other Oceania,0
SoutheastAsia,Oceania,Singapore,Australia,0
SoutheastAsia,Oceania,Singapore,other Oceania,0
SoutheastAsia,Oceania,Thailand,Australia,0
SoutheastAsia,Oceania,Thailand,other Oceania,0
SoutheastAsia,Oceania,Vietnam,Australia,0
SoutheastAsia,Oceania,Vietnam,other Oceania,0
SoutheastAsia,stateless,Indonesia,stateless,0
SoutheastAsia,stateless,Myanmar,stateless,0
SoutheastAsia,stateless,Malaysia,stateless,0
SoutheastAsia,stateless,other Southeast Asia,stateless,0
SoutheastAsia,stateless,Philippines,stateless,0
SoutheastAsia,stateless,Singapore,stateless,0
SoutheastAsia,stateless,Thailand,stateless,0
SoutheastAsia,stateless,Vietnam,stateless,0
SoutheastAsia,LatinAmerica,Indonesia,Argentina,0
SoutheastAsia,LatinAmerica,Indonesia,Brazil,0
SoutheastAsia,LatinAmerica,Indonesia,Colombia,0
SoutheastAsia,LatinAmerica,Indonesia,Ecuador,0
SoutheastAsia,LatinAmerica,Indonesia,Guatemala,0
SoutheastAsia,LatinAmerica,Indonesia,Honduras,0
SoutheastAsia,LatinAmerica,Indonesia,Mexico,0
SoutheastAsia,LatinAmerica,Indonesia,other Latin America,0
SoutheastAsia,LatinAmerica,Indonesia,Peru,0
SoutheastAsia,LatinAmerica,Indonesia,El Salvador,0
SoutheastAsia,LatinAmerica,Indonesia,Venezuela,0
SoutheastAsia,LatinAmerica,Myanmar,Argentina,0
SoutheastAsia,LatinAmerica,Myanmar,Brazil,0
SoutheastAsia,LatinAmerica,Myanmar,Colombia,0
SoutheastAsia,LatinAmerica,Myanmar,Ecuador,0
SoutheastAsia,LatinAmerica,Myanmar,Guatemala,0
SoutheastAsia,LatinAmerica,Myanmar,Honduras,0
SoutheastAsia,LatinAmerica,Myanmar,Mexico,0
SoutheastAsia,LatinAmerica,Myanmar,other Latin America,0
SoutheastAsia,LatinAmerica,Myanmar,Peru,0
SoutheastAsia,LatinAmerica,Myanmar,El Salvador,0
SoutheastAsia,LatinAmerica,Myanmar,Venezuela,0
SoutheastAsia,LatinAmerica,Malaysia,Argentina,0
SoutheastAsia,LatinAmerica,Malaysia,Brazil,0
SoutheastAsia,LatinAmerica,Malaysia,Colombia,0
SoutheastAsia,LatinAmerica,Malaysia,Ecuador,0
SoutheastAsia,LatinAmerica,Malaysia,Guatemala,0
SoutheastAsia,LatinAmerica,Malaysia,Honduras,0
SoutheastAsia,LatinAmerica,Malaysia,Mexico,0
SoutheastAsia,LatinAmerica,Malaysia,other Latin America,0
SoutheastAsia,LatinAmerica,Malaysia,Peru,0
SoutheastAsia,LatinAmerica,Malaysia,El Salvador,0
SoutheastAsia,LatinAmerica,Malaysia,Venezuela,0
SoutheastAsia,LatinAmerica,other Southeast Asia,Argentina,0
SoutheastAsia,LatinAmerica,other Southeast Asia,Brazil,0
SoutheastAsia,LatinAmerica,other Southeast Asia,Colombia,0
SoutheastAsia,LatinAmerica,other Southeast Asia,Ecuador,0
SoutheastAsia,LatinAmerica,other Southeast Asia,Guatemala,0
SoutheastAsia,LatinAmerica,other Southeast Asia,Honduras,0
SoutheastAsia,LatinAmerica,other Southeast Asia,Mexico,0
SoutheastAsia,LatinAmerica,other Southeast Asia,other Latin America,0
SoutheastAsia,LatinAmerica,other Southeast Asia,Peru,0
SoutheastAsia,LatinAmerica,other Southeast Asia,El Salvador,0
SoutheastAsia,LatinAmerica,other Southeast Asia,Venezuela,0
SoutheastAsia,LatinAmerica,Philippines,Argentina,0
SoutheastAsia,LatinAmerica,Philippines,Brazil,0
SoutheastAsia,LatinAmerica,Philippines,Colombia,0
SoutheastAsia,LatinAmerica,Philippines,Ecuador,0
SoutheastAsia,LatinAmerica,Philippines,Guatemala,0
SoutheastAsia,LatinAmerica,Philippines,Honduras,0
SoutheastAsia,LatinAmerica,Philippines,Mexico,0
SoutheastAsia,LatinAmerica,Philippines,other Latin America,0
SoutheastAsia,LatinAmerica,Philippines,Peru,0
SoutheastAsia,LatinAmerica,Philippines,El Salvador,0
SoutheastAsia,LatinAmerica,Philippines,Venezuela,0
SoutheastAsia,LatinAmerica,Singapore,Argentina,0
SoutheastAsia,LatinAmerica,Singapore,Brazil,0
SoutheastAsia,LatinAmerica,Singapore,Colombia,0
SoutheastAsia,LatinAmerica,Singapore,Ecuador,0
SoutheastAsia,LatinAmerica,Singapore,Guatemala,0
SoutheastAsia,LatinAmerica,Singapore,Honduras,0
SoutheastAsia,LatinAmerica,Singapore,Mexico,0
SoutheastAsia,LatinAmerica,Singapore,other Latin America,0
SoutheastAsia,LatinAmerica,Singapore,Peru,0
SoutheastAsia,LatinAmerica,Singapore,El Salvador,0
SoutheastAsia,LatinAmerica,Singapore,Venezuela,0
SoutheastAsia,LatinAmerica,Thailand,Argentina,0
SoutheastAsia,LatinAmerica,Thailand,Brazil,0
SoutheastAsia,LatinAmerica,Thailand,Colombia,0
SoutheastAsia,LatinAmerica,Thailand,Ecuador,0
SoutheastAsia,LatinAmerica,Thailand,Guatemala,0
SoutheastAsia,LatinAmerica,Thailand,Honduras,0
SoutheastAsia,LatinAmerica,Thailand,Mexico,0
SoutheastAsia,LatinAmerica,Thailand,other Latin America,0
SoutheastAsia,LatinAmerica,Thailand,Peru,0
SoutheastAsia,LatinAmerica,Thailand,El Salvador,0
SoutheastAsia,LatinAmerica,Thailand,Venezuela,0
SoutheastAsia,LatinAmerica,Vietnam,Argentina,0
SoutheastAsia,LatinAmerica,Vietnam,Brazil,0
SoutheastAsia,LatinAmerica,Vietnam,Colombia,0
SoutheastAsia,LatinAmerica,Vietnam,Ecuador,0
SoutheastAsia,LatinAmerica,Vietnam,Guatemala,0
SoutheastAsia,LatinAmerica,Vietnam,Honduras,0
SoutheastAsia,LatinAmerica,Vietnam,Mexico,0
SoutheastAsia,LatinAmerica,Vietnam,other Latin America,0
SoutheastAsia,LatinAmerica,Vietnam,Peru,0
SoutheastAsia,LatinAmerica,Vietnam,El Salvador,0
SoutheastAsia,LatinAmerica,Vietnam,Venezuela,0
Oceania,NorthAmerica,Australia,Canada,0
Oceania,NorthAmerica,Australia,United States,0
Oceania,NorthAmerica,other Oceania,Canada,0
Oceania,NorthAmerica,other Oceania,United States,0
Oceania,Africa,Australia,Burundi,0
Oceania,Africa,Australia,Burkina Faso,0
Oceania,Africa,Australia,Central African Republic,0
Oceania,Africa,Australia,Ivory Coast,0
Oceania,Africa,Australia,Cameroon,0
Oceania,Africa,Australia,DR Congo,0
Oceania,Africa,Australia,Algeria,0
Oceania,Africa,Australia,Egypt,0
Oceania,Africa,Australia,Eritrea,0
Oceania,Africa,Australia,Western Sahara,0
Oceania,Africa,Australia,Ethiopia,0
Oceania,Africa,Australia,Kenya,0
Oceania,Africa,Australia,Morocco,0
Oceania,Africa,Australia,Mali,0
Oceania,Africa,Australia,Mozambique,0
Oceania,Africa,Australia,Mauritania,0
Oceania,Africa,Australia,Niger,0
Oceania,Africa,Australia,Nigeria,0
Oceania,Africa,Australia,other Africa,0
Oceania,Africa,Australia,Rwanda,0
Oceania,Africa,Australia,Sudan,0
Oceania,Africa,Australia,Somalia,0
Oceania,Africa,Australia,South Sudan,0
Oceania,Africa,Australia,Chad,0
Oceania,Africa,Australia,Tanzania,0
Oceania,Africa,Australia,Uganda,0
Oceania,Africa,Australia,South Africa,0
Oceania,Africa,Australia,Zimbabwe,0
Oceania,Africa,other Oceania,Burundi,0
Oceania,Africa,other Oceania,Burkina Faso,0
Oceania,Africa,other Oceania,Central African Republic,0
Oceania,Africa,other Oceania,Ivory Coast,0
Oceania,Africa,other Oceania,Cameroon,0
Oceania,Africa,other Oceania,DR Congo,0
Oceania,Africa,other Oceania,Algeria,0
Oceania,Africa,other Oceania,Egypt,0
Oceania,Africa,other Oceania,Eritrea,0
Oceania,Africa,other Oceania,Western Sahara,0
Oceania,Africa,other Oceania,Ethiopia,0
Oceania,Africa,other Oceania,Kenya,0
Oceania,Africa,other Oceania,Morocco,0
Oceania,Africa,other Oceania,Mali,0
Oceania,Africa,other Oceania,Mozambique,0
Oceania,Africa,other Oceania,Mauritania,0
Oceania,Africa,other Oceania,Niger,0
Oceania,Africa,other Oceania,Nigeria,0
Oceania,Africa,other Oceania,other Africa,0
Oceania,Africa,other Oceania,Rwanda,0
Oceania,Africa,other Oceania,Sudan,0
Oceania,Africa,other Oceania,Somalia,0
Oceania,Africa,other Oceania,South Sudan,0
Oceania,Africa,other Oceania,Chad,0
Oceania,Africa,other Oceania,Tanzania,0
Oceania,Africa,other Oceania,Uganda,0
Oceania,Africa,other Oceania,South Africa,0
Oceania,Africa,other Oceania,Zimbabwe,0
Oceania,Europe,Australia,Albania,0
Oceania,Europe,Australia,Austria,0
Oceania,Europe,Australia,Belgium,0
Oceania,Europe,Australia,Bulgaria,0
Oceania,Europe,Australia,Bosnia Herzegovina,0
Oceania,Europe,Australia,Switzerland,0
Oceania,Europe,Australia,Czech Republic,0
Oceania,Europe,Australia,Germany,0
Oceania,Europe,Australia,Denmark,0
Oceania,Europe,Australia,Spain,0
Oceania,Europe,Australia,Finland,0
Oceania,Europe,Australia,France,0
Oceania,Europe,Australia,United Kingdom,0
Oceania,Europe,Australia,Greece,0
Oceania,Europe,Australia,Croatia,0
Oceania,Europe,Australia,Hungary,0
Oceania,Europe,Australia,other Europe,0
Oceania,Europe,Australia,Italy,0
Oceania,Europe,Australia,Macedonia,0
Oceania,Europe,Australia,Malta,0
Oceania,Europe,Australia,Montenegro,0
Oceania,Europe,Australia,Netherlands,0
Oceania,Europe,Australia,Norway,0
Oceania,Europe,Australia,other Europe,0
Oceania,Europe,Australia,Poland,0
Oceania,Europe,Australia,Portugal,0
Oceania,Europe,Australia,Romania,0
Oceania,Europe,Australia,Serbia,0
Oceania,Europe,Australia,Slovakia,0
Oceania,Europe,Australia,Slovenia,0
Oceania,Europe,Australia,Sweden,0
Oceania,Europe,other Oceania,Albania,0
Oceania,Europe,other Oceania,Austria,0
Oceania,Europe,other Oceania,Belgium,0
Oceania,Europe,other Oceania,Bulgaria,0
Oceania,Europe,other Oceania,Bosnia Herzegovina,0
Oceania,Europe,other Oceania,Switzerland,0
Oceania,Europe,other Oceania,Czech Republic,0
Oceania,Europe,other Oceania,Germany,0
Oceania,Europe,other Oceania,Denmark,0
Oceania,Europe,other Oceania,Spain,0
Oceania,Europe,other Oceania,Finland,0
Oceania,Europe,other Oceania,France,0
Oceania,Europe,other Oceania,United Kingdom,0
Oceania,Europe,other Oceania,Greece,0
Oceania,Europe,other Oceania,Croatia,0
Oceania,Europe,other Oceania,Hungary,0
Oceania,Europe,other Oceania,other Europe,0
Oceania,Europe,other Oceania,Italy,0
Oceania,Europe,other Oceania,Macedonia,0
Oceania,Europe,other Oceania,Malta,0
Oceania,Europe,other Oceania,Montenegro,0
Oceania,Europe,other Oceania,Netherlands,0
Oceania,Europe,other Oceania,Norway,0
Oceania,Europe,other Oceania,other Europe,0
Oceania,Europe,other Oceania,Poland,0
Oceania,Europe,other Oceania,Portugal,0
Oceania,Europe,other Oceania,Romania,0
Oceania,Europe,other Oceania,Serbia,0
Oceania,Europe,other Oceania,Slovakia,0
Oceania,Europe,other Oceania,Slovenia,0
Oceania,Europe,other Oceania,Sweden,0
Oceania,FmrUSSR,Australia,Armenia,0
Oceania,FmrUSSR,Australia,Azerbaijan,0
Oceania,FmrUSSR,Australia,Belarus,0
Oceania,FmrUSSR,Australia,Kazakhstan,0
Oceania,FmrUSSR,Australia,other Fmr USSR,0
Oceania,FmrUSSR,Australia,Russia,0
Oceania,FmrUSSR,Australia,Ukraine,0
Oceania,FmrUSSR,Australia,Uzbekistan,0
Oceania,FmrUSSR,other Oceania,Armenia,0
Oceania,FmrUSSR,other Oceania,Azerbaijan,0
Oceania,FmrUSSR,other Oceania,Belarus,0
Oceania,FmrUSSR,other Oceania,Kazakhstan,0
Oceania,FmrUSSR,other Oceania,other Fmr USSR,0
Oceania,FmrUSSR,other Oceania,Russia,0
Oceania,FmrUSSR,other Oceania,Ukraine,0
Oceania,FmrUSSR,other Oceania,Uzbekistan,0
Oceania,WestAsia,Australia,United Arab Emirates,0
Oceania,WestAsia,Australia,Bahrain,0
Oceania,WestAsia,Australia,Iraq,0
Oceania,WestAsia,Australia,Israel,0
Oceania,WestAsia,Australia,Jordan,0
Oceania,WestAsia,Australia,Lebanon,0
Oceania,WestAsia,Australia,other West Asia,0
Oceania,WestAsia,Australia,Palestina,0
Oceania,WestAsia,Australia,Qatar,0
Oceania,WestAsia,Australia,Saudi Arabia,0
Oceania,WestAsia,Australia,Syria,0
Oceania,WestAsia,Australia,Turkey,0
Oceania,WestAsia,Australia,Yemen,0
Oceania,WestAsia,other Oceania,United Arab Emirates,0
Oceania,WestAsia,other Oceania,Bahrain,0
Oceania,WestAsia,other Oceania,Iraq,0
Oceania,WestAsia,other Oceania,Israel,0
Oceania,WestAsia,other Oceania,Jordan,0
Oceania,WestAsia,other Oceania,Lebanon,0
Oceania,WestAsia,other Oceania,other West Asia,0
Oceania,WestAsia,other Oceania,Palestina,0
Oceania,WestAsia,other Oceania,Qatar,0
Oceania,WestAsia,other Oceania,Saudi Arabia,0
Oceania,WestAsia,other Oceania,Syria,0
Oceania,WestAsia,other Oceania,Turkey,0
Oceania,WestAsia,other Oceania,Yemen,0
Oceania,SouthAsia,Australia,Afghanistan,0
Oceania,SouthAsia,Australia,Bangladesh,0
Oceania,SouthAsia,Australia,India,0
Oceania,SouthAsia,Australia,Iran,0
Oceania,SouthAsia,Australia,Sri Lanka,0
Oceania,SouthAsia,Australia,other South Asia,0
Oceania,SouthAsia,Australia,Pakistan,0
Oceania,SouthAsia,other Oceania,Afghanistan,0
Oceania,SouthAsia,other Oceania,Bangladesh,0
Oceania,SouthAsia,other Oceania,India,0
Oceania,SouthAsia,other Oceania,Iran,0
Oceania,SouthAsia,other Oceania,Sri Lanka,0
Oceania,SouthAsia,other Oceania,other South Asia,0
Oceania,SouthAsia,other Oceania,Pakistan,0
Oceania,EastAsia,Australia,China,0
Oceania,EastAsia,Australia,Hong Kong,0
Oceania,EastAsia,Australia,Japan,0
Oceania,EastAsia,Australia,South Korea,0
Oceania,EastAsia,Australia,other East Asia,0
Oceania,EastAsia,other Oceania,China,0
Oceania,EastAsia,other Oceania,Hong Kong,0
Oceania,EastAsia,other Oceania,Japan,0
Oceania,EastAsia,other Oceania,South Korea,0
Oceania,EastAsia,other Oceania,other East Asia,0
Oceania,SoutheastAsia,Australia,Indonesia,0
Oceania,SoutheastAsia,Australia,Myanmar,0
Oceania,SoutheastAsia,Australia,Malaysia,0
Oceania,SoutheastAsia,Australia,other Southeast Asia,0
Oceania,SoutheastAsia,Australia,Philippines,0
Oceania,SoutheastAsia,Australia,Singapore,0
Oceania,SoutheastAsia,Australia,Thailand,0
Oceania,SoutheastAsia,Australia,Vietnam,0
Oceania,SoutheastAsia,other Oceania,Indonesia,0
Oceania,SoutheastAsia,other Oceania,Myanmar,0
Oceania,SoutheastAsia,other Oceania,Malaysia,0
Oceania,SoutheastAsia,other Oceania,other Southeast Asia,0
Oceania,SoutheastAsia,other Oceania,Philippines,0
Oceania,SoutheastAsia,other Oceania,Singapore,0
Oceania,SoutheastAsia,other Oceania,Thailand,0
Oceania,SoutheastAsia,other Oceania,Vietnam,0
Oceania,Oceania,Australia,Australia,0
Oceania,Oceania,Australia,other Oceania,0
Oceania,Oceania,other Oceania,Australia,0
Oceania,Oceania,other Oceania,other Oceania,0
Oceania,stateless,Australia,stateless,0
Oceania,stateless,other Oceania,stateless,0
Oceania,LatinAmerica,Australia,Argentina,0
Oceania,LatinAmerica,Australia,Brazil,0
Oceania,LatinAmerica,Australia,Colombia,0
Oceania,LatinAmerica,Australia,Ecuador,0
Oceania,LatinAmerica,Australia,Guatemala,0
Oceania,LatinAmerica,Australia,Honduras,0
Oceania,LatinAmerica,Australia,Mexico,0
Oceania,LatinAmerica,Australia,other Latin America,0
Oceania,LatinAmerica,Australia,Peru,0
Oceania,LatinAmerica,Australia,El Salvador,0
Oceania,LatinAmerica,Australia,Venezuela,0
Oceania,LatinAmerica,other Oceania,Argentina,0
Oceania,LatinAmerica,other Oceania,Brazil,0
Oceania,LatinAmerica,other Oceania,Colombia,0
Oceania,LatinAmerica,other Oceania,Ecuador,0
Oceania,LatinAmerica,other Oceania,Guatemala,0
Oceania,LatinAmerica,other Oceania,Honduras,0
Oceania,LatinAmerica,other Oceania,Mexico,0
Oceania,LatinAmerica,other Oceania,other Latin America,0
Oceania,LatinAmerica,other Oceania,Peru,0
Oceania,LatinAmerica,other Oceania,El Salvador,0
Oceania,LatinAmerica,other Oceania,Venezuela,0
stateless,NorthAmerica,stateless,Canada,1503
stateless,NorthAmerica,stateless,United States,0
stateless,Africa,stateless,Burundi,0
stateless,Africa,stateless,Burkina Faso,0
stateless,Africa,stateless,Central African Republic,0
stateless,Africa,stateless,Ivory Coast,0
stateless,Africa,stateless,Cameroon,0
stateless,Africa,stateless,DR Congo,0
stateless,Africa,stateless,Algeria,0
stateless,Africa,stateless,Egypt,0
stateless,Africa,stateless,Eritrea,0
stateless,Africa,stateless,Western Sahara,0
stateless,Africa,stateless,Ethiopia,0
stateless,Africa,stateless,Kenya,0
stateless,Africa,stateless,Morocco,0
stateless,Africa,stateless,Mali,0
stateless,Africa,stateless,Mozambique,0
stateless,Africa,stateless,Mauritania,0
stateless,Africa,stateless,Niger,0
stateless,Africa,stateless,Nigeria,0
stateless,Africa,stateless,other Africa,0
stateless,Africa,stateless,Rwanda,0
stateless,Africa,stateless,Sudan,0
stateless,Africa,stateless,Somalia,0
stateless,Africa,stateless,South Sudan,0
stateless,Africa,stateless,Chad,0
stateless,Africa,stateless,Tanzania,0
stateless,Africa,stateless,Uganda,0
stateless,Africa,stateless,South Africa,0
stateless,Africa,stateless,Zimbabwe,0
stateless,Europe,stateless,Albania,0
stateless,Europe,stateless,Austria,2457
stateless,Europe,stateless,Belgium,0
stateless,Europe,stateless,Bulgaria,0
stateless,Europe,stateless,Bosnia Herzegovina,0
stateless,Europe,stateless,Switzerland,0
stateless,Europe,stateless,Czech Republic,0
stateless,Europe,stateless,Germany,2935
stateless,Europe,stateless,Denmark,1958
stateless,Europe,stateless,Spain,0
stateless,Europe,stateless,Finland,0
stateless,Europe,stateless,France,0
stateless,Europe,stateless,United Kingdom,1407
stateless,Europe,stateless,Greece,0
stateless,Europe,stateless,Croatia,0
stateless,Europe,stateless,Hungary,0
stateless,Europe,stateless,other Europe,0
stateless,Europe,stateless,Italy,0
stateless,Europe,stateless,Macedonia,0
stateless,Europe,stateless,Malta,0
stateless,Europe,stateless,Montenegro,0
stateless,Europe,stateless,Netherlands,3714
stateless,Europe,stateless,Norway,3005
stateless,Europe,stateless,other Europe,0
stateless,Europe,stateless,Poland,0
stateless,Europe,stateless,Portugal,0
stateless,Europe,stateless,Romania,0
stateless,Europe,stateless,Serbia,0
stateless,Europe,stateless,Slovakia,0
stateless,Europe,stateless,Slovenia,0
stateless,Europe,stateless,Sweden,15410
stateless,FmrUSSR,stateless,Armenia,0
stateless,FmrUSSR,stateless,Azerbaijan,0
stateless,FmrUSSR,stateless,Belarus,0
stateless,FmrUSSR,stateless,Kazakhstan,0
stateless,FmrUSSR,stateless,other Fmr USSR,0
stateless,FmrUSSR,stateless,Russia,0
stateless,FmrUSSR,stateless,Ukraine,0
stateless,FmrUSSR,stateless,Uzbekistan,0
stateless,WestAsia,stateless,United Arab Emirates,0
stateless,WestAsia,stateless,Bahrain,0
stateless,WestAsia,stateless,Iraq,0
stateless,WestAsia,stateless,Israel,0
stateless,WestAsia,stateless,Jordan,0
stateless,WestAsia,stateless,Lebanon,0
stateless,WestAsia,stateless,other West Asia,0
stateless,WestAsia,stateless,Palestina,0
stateless,WestAsia,stateless,Qatar,0
stateless,WestAsia,stateless,Saudi Arabia,0
stateless,WestAsia,stateless,Syria,0
stateless,WestAsia,stateless,Turkey,0
stateless,WestAsia,stateless,Yemen,0
stateless,SouthAsia,stateless,Afghanistan,0
stateless,SouthAsia,stateless,Bangladesh,0
stateless,SouthAsia,stateless,India,0
stateless,SouthAsia,stateless,Iran,0
stateless,SouthAsia,stateless,Sri Lanka,0
stateless,SouthAsia,stateless,other South Asia,0
stateless,SouthAsia,stateless,Pakistan,0
stateless,EastAsia,stateless,China,0
stateless,EastAsia,stateless,Hong Kong,0
stateless,EastAsia,stateless,Japan,0
stateless,EastAsia,stateless,South Korea,0
stateless,EastAsia,stateless,other East Asia,0
stateless,SoutheastAsia,stateless,Indonesia,0
stateless,SoutheastAsia,stateless,Myanmar,0
stateless,SoutheastAsia,stateless,Malaysia,0
stateless,SoutheastAsia,stateless,other Southeast Asia,0
stateless,SoutheastAsia,stateless,Philippines,0
stateless,SoutheastAsia,stateless,Singapore,0
stateless,SoutheastAsia,stateless,Thailand,0
stateless,SoutheastAsia,stateless,Vietnam,0
stateless,Oceania,stateless,Australia,1727
stateless,Oceania,stateless,other Oceania,0
stateless,stateless,stateless,stateless,0
stateless,LatinAmerica,stateless,Argentina,0
stateless,LatinAmerica,stateless,Brazil,0
stateless,LatinAmerica,stateless,Colombia,0
stateless,LatinAmerica,stateless,Ecuador,0
stateless,LatinAmerica,stateless,Guatemala,0
stateless,LatinAmerica,stateless,Honduras,0
stateless,LatinAmerica,stateless,Mexico,0
stateless,LatinAmerica,stateless,other Latin America,0
